Station Number,Inverter Number,Combiner Number,String Number,STD
12,1,4,13,0.012357369
12,1,4,14,0.283263794
12,1,4,15,2.619150611
12,1,4,16,1.571255789
12,1,5,1,1.280755357
12,1,5,2,2.988733319
12,1,5,3,2.939081832
12,1,5,4,1.663785594
12,1,5,5,1.160189842
12,1,5,6,2.571353183
12,1,5,7,2.485887123
12,1,5,8,0.615883136
12,1,5,9,1.447698684
12,1,5,10,1.275541187
12,1,5,11,2.407426064
12,1,5,12,1.581323785
12,1,5,13,0.198941927
12,1,5,14,2.466634931
12,1,5,15,2.243464858
12,1,5,16,2.97187685
12,1,6,1,2.540711912
12,1,6,2,1.134225946
12,1,6,3,2.053510888
12,1,6,4,1.577180803
12,1,6,5,1.511882576
12,1,6,6,2.042816226
12,1,6,7,0.11068739
12,1,6,8,1.213108571
12,1,6,9,2.493986358
12,1,6,10,1.529213005
12,1,6,11,0.107365085
12,1,6,12,2.742896979
12,1,6,13,1.440113679
12,1,6,14,0.770048034
12,1,6,15,2.003847568
12,1,6,16,1.440557212
12,1,7,1,0.206126741
12,1,7,2,0.010561466
12,1,7,3,1.749925905
12,1,7,4,0.437517249
12,1,7,5,0.907781937
12,1,7,6,0.875896088
12,1,7,7,2.311794143
12,1,7,8,2.59510033
12,1,7,9,2.19088933
12,1,7,10,2.059989767
12,1,7,11,0.492459992
12,1,7,12,1.81781266
12,1,7,13,0.851581211
12,1,7,14,1.869467024
12,1,7,15,2.466277925
12,1,7,16,0.633312483
12,2,1,1,2.155051425
12,2,1,2,2.391404985
12,2,1,3,0.06499888
12,2,1,4,2.885622118
12,2,1,5,2.650816422
12,2,1,6,0.211428756
12,2,1,7,0.423544902
12,2,1,8,0.644895626
12,2,1,9,0.743926249
12,2,1,10,0.258643696
12,2,1,11,1.600485835
12,2,1,12,0.909472939
12,2,1,13,0.916203117
12,2,1,14,1.727646484
12,2,1,15,2.354154076
12,2,1,16,2.975138543
12,2,2,1,1.03498441
12,2,2,2,2.822850295
12,2,2,3,1.370758629
12,2,2,4,1.628179483
12,2,2,5,2.37150671
12,2,2,6,1.618479198
12,2,2,7,2.141125578
12,2,2,8,2.246422115
12,2,2,9,1.04059006
12,2,2,10,1.352365995
12,2,2,11,0.330358627
12,2,2,12,0.345766804
12,2,2,13,2.731430829
12,2,2,14,2.666765787
12,2,2,15,2.051336534
12,2,2,16,0.030945921
12,2,3,1,0.91227149
12,2,3,2,2.188477266
12,2,3,3,0.269136867
12,2,3,4,1.101865349
12,2,3,5,0.852976398
12,2,3,6,2.192347148
12,2,3,7,0.960069479
12,2,3,8,1.611609463
12,2,3,9,1.613809164
12,2,3,10,1.130002905
12,2,3,11,2.177293421
12,2,3,12,1.678909696
12,2,3,13,0.076834472
12,2,3,14,0.32615093
12,2,3,15,0.159142374
12,2,3,16,2.112649753
12,2,4,1,2.140701643
12,2,4,2,0.230742193
12,2,4,3,0.396088214
12,2,4,4,0.367861078
12,2,4,5,0.31186083
12,2,4,6,2.240121459
12,2,4,7,2.768611558
12,2,4,8,0.13612041
12,2,4,9,2.788418062
12,2,4,10,0.451352749
12,2,4,11,0.216736493
12,2,4,12,2.712426402
12,2,4,13,1.512004981
12,2,4,14,1.364539855
12,2,4,15,2.94926845
12,2,4,16,2.153736793
12,2,5,1,1.703979157
12,2,5,2,0.382223792
12,2,5,3,1.590916271
12,2,5,4,1.560616108
12,2,5,5,2.201287762
12,2,5,6,1.297578695
12,2,5,7,2.196008784
12,2,5,8,1.170816508
12,2,5,9,0.866966111
12,2,5,10,2.391872498
12,2,5,11,1.550553168
12,2,5,12,1.386919326
12,2,5,13,2.263117093
12,2,5,14,1.767396968
12,2,5,15,0.890843061
12,2,5,16,2.541517561
12,2,6,1,2.238921669
12,2,6,2,2.533753123
12,2,6,3,0.071317544
12,2,6,4,0.012945546
12,2,6,5,2.070908507
12,2,6,6,0.764079978
12,2,6,7,1.647259735
12,2,6,8,1.221925447
12,2,6,9,1.443076976
12,2,6,10,2.647790127
12,2,6,11,0.828408352
12,2,6,12,1.650338436
12,2,6,13,1.764253665
12,2,6,14,1.783033137
12,2,6,15,0.840983869
12,2,6,16,0.07694732
12,2,7,1,0.824937949
12,2,7,2,2.925703657
12,2,7,3,1.508044861
12,2,7,4,0.876672414
12,2,7,5,2.934944819
12,2,7,6,1.008561468
12,2,7,7,2.865789032
12,2,7,8,2.557200501
12,2,7,9,1.608587354
12,2,7,10,1.443409073
12,2,7,11,2.247990311
12,2,7,12,2.634433507
12,2,7,13,1.781050165
12,2,7,14,2.052724929
12,2,7,15,0.1547472
12,2,7,16,0.228794118
12,3,1,1,2.118319374
12,3,1,2,0.360722147
12,3,1,3,2.232877165
12,3,1,4,0.156407327
12,3,1,5,2.593448083
12,3,1,6,0.06369491
12,3,1,7,1.901431411
12,3,1,8,2.925417456
12,3,1,9,0.813985198
12,3,1,10,2.548138648
12,3,1,11,0.085191222
12,3,1,12,2.669787679
12,3,1,13,1.202419447
12,3,1,14,1.86696101
12,3,1,15,0.738674258
12,3,1,16,2.552029074
12,3,2,1,1.568076296
12,3,2,2,1.128519445
12,3,2,3,0.600876615
12,3,2,4,0.441743998
12,3,2,5,2.89102692
12,3,2,6,2.390432396
12,3,2,7,1.115552653
12,3,2,8,1.44240713
12,3,2,9,1.640465341
12,3,2,10,2.966132397
12,3,2,11,2.749130776
12,3,2,12,0.835633207
12,3,2,13,2.267075999
12,3,2,14,0.605543914
12,3,2,15,2.828828284
12,3,2,16,1.308080195
12,3,3,1,2.363754825
12,3,3,2,1.42743849
12,3,3,3,1.355078821
12,3,3,4,0.325202495
12,3,3,5,1.096188513
12,3,3,6,0.410514126
12,3,3,7,0.490795169
12,3,3,8,0.927031242
12,3,3,9,2.479553107
12,3,3,10,0.687875131
12,3,3,11,2.294803147
12,3,3,12,2.37077483
12,3,3,13,2.587990512
12,3,3,14,1.745685652
12,3,3,15,0.89775932
12,3,3,16,1.530818793
12,3,4,1,1.499899992
12,3,4,2,0.855666031
12,3,4,3,1.039733717
12,3,4,4,2.420399006
12,3,4,5,0.041523283
12,3,4,6,1.300506527
12,3,4,7,2.53828378
12,3,4,8,2.605946699
12,3,4,9,2.097822246
12,3,4,10,1.121405257
12,3,4,11,2.789377408
12,3,4,12,2.291645372
12,3,4,13,2.670731897
12,3,4,14,1.443642475
12,3,4,15,0.550959748
12,3,4,16,0.57847683
12,3,5,1,1.102792669
12,3,5,2,0.774968512
12,3,5,3,0.530985545
12,3,5,4,1.855169419
12,3,5,5,2.170374265
12,3,5,6,1.999198315
12,3,5,7,0.081459535
12,3,5,8,2.906399486
12,3,5,9,1.76303976
12,3,5,10,2.99193723
12,3,5,11,2.966350222
12,3,5,12,0.245114029
12,3,5,13,0.733889859
12,3,5,14,2.31960797
12,3,5,15,0.177913009
12,3,5,16,0.190477212
12,3,6,1,2.413835361
12,3,6,2,0.78204136
12,3,6,3,1.532388102
12,3,6,4,2.721523545
12,3,6,5,0.298655476
12,3,6,6,1.315264793
12,3,6,7,1.924304614
12,3,6,8,0.40571205
12,3,6,9,1.106885129
12,3,6,10,2.31325352
12,3,6,11,1.829506647
12,3,6,12,2.396532049
12,3,6,13,1.215692263
12,3,6,14,2.656851491
12,3,6,15,2.23559234
12,3,6,16,1.444495937
12,3,7,1,0.930610026
12,3,7,2,2.433046915
12,3,7,3,1.9236571
12,3,7,4,0.849277731
12,3,7,5,0.303641461
12,3,7,6,2.096161084
12,3,7,7,0.522812279
12,3,7,8,0.791029134
12,3,7,9,2.73368766
12,3,7,10,2.235854164
12,3,7,11,2.466546892
12,3,7,12,0.022459972
12,3,7,13,1.940121263
12,3,7,14,2.98044285
12,3,7,15,0.066074701
12,3,7,16,0.966650896
12,4,1,1,2.139719089
12,4,1,2,0.090418953
12,4,1,3,1.284859862
12,4,1,4,0.805361826
12,4,1,5,2.189730189
12,4,1,6,2.764424615
12,4,1,7,1.757448183
12,4,1,8,0.503318333
12,4,1,9,1.104089024
12,4,1,10,1.69341679
12,4,1,11,0.271298358
12,4,1,12,1.633784011
12,4,1,13,2.088185812
12,4,1,14,0.606844542
12,4,1,15,2.894885318
12,4,1,16,2.006203394
12,4,2,1,2.264450222
12,4,2,2,0.47994798
12,4,2,3,0.200802966
12,4,2,4,0.48072758
12,4,2,5,2.145592342
12,4,2,6,1.864392314
12,4,2,7,2.514453199
12,4,2,8,1.244373991
12,4,2,9,0.82660497
12,4,2,10,1.628723591
12,4,2,11,1.321024932
12,4,2,12,1.713733
12,4,2,13,0.562813313
12,4,2,14,1.067746316
12,4,2,15,1.529313677
12,4,2,16,2.217374565
12,4,3,1,0.411525986
12,4,3,2,0.198870974
12,4,3,3,0.06501788
12,4,3,4,0.80769991
12,4,3,5,0.651503805
12,4,3,6,2.489752941
12,4,3,7,0.54484283
12,4,3,8,1.929588362
12,4,3,9,2.591112032
12,4,3,10,1.246195484
12,4,3,11,2.751104951
12,4,3,12,2.267398011
12,4,3,13,2.090143452
12,4,3,14,2.664487513
12,4,3,15,0.896604944
12,4,3,16,1.750301093
12,4,4,1,2.844454591
12,4,4,2,1.233435099
12,4,4,3,2.617351176
12,4,4,4,2.330569453
12,4,4,5,1.858030467
12,4,4,6,0.346240438
12,4,4,7,1.126753742
12,4,4,8,1.711385277
12,4,4,9,2.365477946
12,4,4,10,2.383305356
12,4,4,11,1.79059023
12,4,4,12,1.657269021
12,4,4,13,2.203998292
12,4,4,14,1.229657162
12,4,4,15,0.039361278
12,4,4,16,2.897153387
12,4,5,1,1.067693574
12,4,5,2,0.887680744
12,4,5,3,1.448872942
12,4,5,4,1.010932465
12,4,5,5,2.289204999
12,4,5,6,2.664941697
12,4,5,7,0.409658363
12,4,5,8,2.509707073
12,4,5,9,1.599215918
12,4,5,10,0.844022443
12,4,5,11,0.159600617
12,4,5,12,2.709452111
12,4,5,13,1.561983759
12,4,5,14,1.258400733
12,4,5,15,2.284979959
12,4,5,16,1.868027489
12,4,6,1,2.174567292
12,4,6,2,0.928058608
12,4,6,3,2.21117531
12,4,6,4,1.016378125
12,4,6,5,2.710262863
12,4,6,6,1.528160239
12,4,6,7,1.926434016
12,4,6,8,0.461790396
12,4,6,9,0.930448004
12,4,6,10,2.647599907
12,4,6,11,0.763764975
12,4,6,12,1.172131749
12,4,6,13,0.135077443
12,4,6,14,1.034648677
12,4,6,15,1.076922166
12,4,6,16,2.28219097
12,4,7,1,2.463923456
12,4,7,2,1.449608758
12,4,7,3,0.29156689
12,4,7,4,2.994281103
12,4,7,5,2.071027171
12,4,7,6,0.772165204
12,4,7,7,1.328739106
12,4,7,8,0.532132739
12,4,7,9,0.829363682
12,4,7,10,1.366374979
12,4,7,11,1.744000807
12,4,7,12,0.921480285
12,4,7,13,1.369806023
12,4,7,14,0.735257557
12,4,7,15,2.515154571
12,4,7,16,2.804563725
13,1,1,1,0.021520356
13,1,1,2,0.194549585
13,1,1,3,2.725394495
13,1,1,4,2.220028547
13,1,1,5,1.042790356
13,1,1,6,0.426303438
13,1,1,7,0.652563193
13,1,1,8,0.313322024
13,1,1,9,2.066006631
13,1,1,10,0.317367339
13,1,1,11,1.932991825
13,1,1,12,1.627255615
13,1,1,13,2.23118269
13,1,1,14,2.978207649
13,1,1,15,0.898492763
13,1,1,16,2.465337676
13,1,2,1,1.061800426
13,1,2,2,1.663864843
13,1,2,3,0.550061429
13,1,2,4,2.377374474
13,1,2,5,0.672157319
13,1,2,6,1.812414357
13,1,2,7,2.921119152
13,1,2,8,0.504952849
13,1,2,9,1.375970203
13,1,2,10,0.108407848
13,1,2,11,0.627940211
13,1,2,12,0.089433286
13,1,2,13,1.103849285
13,1,2,14,0.181742041
13,1,2,15,0.781677914
13,1,2,16,1.399847993
13,1,3,1,0.063724832
13,1,3,2,2.897837241
13,1,3,3,2.722266278
13,1,3,4,1.950993501
13,1,3,5,2.82909858
13,1,3,6,1.108443122
13,1,3,7,0.945963285
13,1,3,8,1.569725984
13,1,3,9,1.154683608
13,1,3,10,2.600199784
13,1,3,11,0.283054801
13,1,3,12,0.419581321
13,1,3,13,1.867574708
13,1,3,14,0.385198192
13,1,3,15,0.023353201
13,1,3,16,2.951813709
13,1,4,1,1.033673152
13,1,4,2,1.762580995
13,1,4,3,2.265906167
13,1,4,4,0.286628404
13,1,4,5,1.024283585
13,1,4,6,1.889959217
13,1,4,7,1.959667358
13,1,4,8,2.761092723
13,1,4,9,1.077629331
13,1,4,10,0.17703222
13,1,4,11,1.397851179
13,1,4,12,2.153595847
13,1,4,13,0.161405826
13,1,4,14,0.460309707
13,1,4,15,0.942614294
13,1,4,16,2.466789817
13,1,5,1,1.797997912
13,1,5,2,1.649348832
13,1,5,3,1.886853057
13,1,5,4,1.617638486
13,1,5,5,0.510566474
13,1,5,6,1.428876819
13,1,5,7,0.489218882
13,1,5,8,2.023436023
13,1,5,9,1.326391172
13,1,5,10,1.789210997
13,1,5,11,2.5365874
13,1,5,12,0.704448748
13,1,5,13,0.663667764
13,1,5,14,2.855748999
13,1,5,15,2.519698028
13,1,5,16,2.895901724
13,1,6,1,1.509058927
13,1,6,2,1.335872893
13,1,6,3,1.316724009
13,1,6,4,2.315201045
13,1,6,5,1.050492385
13,1,6,6,1.511474443
13,1,6,7,1.231233841
13,1,6,8,1.404083857
13,1,6,9,1.86372347
13,1,6,10,0.889657891
13,1,6,11,2.611910055
13,1,6,12,0.771080541
13,1,6,13,1.123105231
13,1,6,14,1.542497945
13,1,6,15,0.582019358
13,1,6,16,2.386329998
13,1,7,1,0.780398859
13,1,7,2,0.410762321
13,1,7,3,0.708272963
13,1,7,4,1.587191544
13,1,7,5,0.730144529
13,1,7,6,0.930368718
13,1,7,7,1.041463056
13,1,7,8,2.523071681
13,1,7,9,0.800905668
13,1,7,10,1.844337341
13,1,7,11,1.180409184
13,1,7,12,1.446234077
13,1,7,13,0.196031809
13,1,7,14,0.179158516
13,1,7,15,1.153024187
13,1,7,16,2.620566711
13,2,1,1,0.799190502
13,2,1,2,0.651793697
13,2,1,3,0.313296687
13,2,1,4,0.820535114
13,2,1,5,2.007971751
13,2,1,6,2.564917748
13,2,1,7,1.403046003
13,2,1,8,0.212205695
13,2,1,9,1.5235616
13,2,1,10,0.545079928
13,2,1,11,2.270566119
13,2,1,12,1.789129431
13,2,1,13,0.758401599
13,2,1,14,2.055946405
13,2,1,15,2.181955206
13,2,1,16,1.949830336
13,2,2,1,2.172378847
13,2,2,2,2.261750614
13,2,2,3,0.077319175
13,2,2,4,0.243694591
13,2,2,5,1.563132381
13,2,2,6,0.340649271
13,2,2,7,0.16625121
13,2,2,8,2.631338971
13,2,2,9,1.587176886
13,2,2,10,2.439860964
13,2,2,11,1.958699904
13,2,2,12,0.389855923
13,2,2,13,0.341002851
13,2,2,14,0.651603647
13,2,2,15,0.83168013
13,2,2,16,2.354719777
13,2,3,1,1.675222506
13,2,3,2,1.580624059
13,2,3,3,1.20200264
13,2,3,4,2.675734013
13,2,3,5,0.508538743
13,2,3,6,0.009700047
13,2,3,7,1.816542488
13,2,3,8,0.410286504
13,2,3,9,2.529478779
13,2,3,10,0.035837792
13,2,3,11,1.218571292
13,2,3,12,2.486501415
13,2,3,13,0.362809133
13,2,3,14,2.911280081
13,2,3,15,2.57519141
13,2,3,16,1.428864355
13,2,4,1,2.352822273
13,2,4,2,0.194073004
13,2,4,3,2.208204297
13,2,4,4,0.88551167
13,2,4,5,2.228281298
13,2,4,6,0.165955669
13,2,4,7,0.714623544
13,2,4,8,2.584998
13,2,4,9,2.821748037
13,2,4,10,0.043518378
13,2,4,11,1.779574136
13,2,4,12,2.788054238
13,2,4,13,2.39071648
13,2,4,14,1.463002116
13,2,4,15,0.209787993
13,2,4,16,2.002205103
13,2,5,1,2.000073365
13,2,5,2,1.788936562
13,2,5,3,1.164454334
13,2,5,4,0.168836663
13,2,5,5,1.396603144
13,2,5,6,0.80469522
13,2,5,7,2.788731324
13,2,5,8,0.338762864
13,2,5,9,2.295122141
13,2,5,10,2.279400302
13,2,5,11,2.225134547
13,2,5,12,0.359681297
13,2,5,13,0.382095086
13,2,5,14,0.57743588
13,2,5,15,2.251510972
13,2,5,16,2.615740359
13,2,6,1,1.492535563
13,2,6,2,2.643760266
13,2,6,3,1.436581358
13,2,6,4,0.894599682
13,2,6,5,1.949363508
13,2,6,6,2.520607519
13,2,6,7,1.12547949
13,2,6,8,0.387031431
13,2,6,9,2.589219789
13,2,6,10,2.903295474
13,2,6,11,0.686912853
13,2,6,12,1.873545707
13,2,6,13,2.716989762
13,2,6,14,2.627458435
13,2,6,15,0.669124456
13,2,6,16,2.438160304
13,2,7,1,0.148104231
13,2,7,2,0.982212302
13,2,7,3,2.365646133
13,2,7,4,1.027044694
13,2,7,5,1.417000159
13,2,7,6,0.701664908
13,2,7,7,2.195257327
13,2,7,8,0.59514318
13,2,7,9,2.083068479
13,2,7,10,2.026317397
13,2,7,11,0.055925725
13,2,7,12,2.430226725
13,2,7,13,0.604859824
13,2,7,14,2.873563436
13,2,7,15,0.444595367
13,2,7,16,1.552079989
13,3,1,1,1.730234071
13,3,1,2,0.607734912
13,3,1,3,0.587322937
13,3,1,4,2.028162798
13,3,1,5,1.129268004
13,3,1,6,0.905123054
13,3,1,7,2.236312117
13,3,1,8,2.086154205
13,3,1,9,0.231926867
13,3,1,10,0.731162469
13,3,1,11,0.401109795
13,3,1,12,1.441876852
13,3,1,13,2.380077909
13,3,1,14,1.664578015
13,3,1,15,0.838172488
13,3,1,16,0.343540331
13,3,2,1,1.104327552
13,3,2,2,1.630551228
13,3,2,3,1.132477086
13,3,2,4,0.609642992
13,3,2,5,2.516337939
13,3,2,6,2.253013706
13,3,2,7,1.435558296
13,3,2,8,0.71542269
13,3,2,9,2.09894056
13,3,2,10,0.592614652
13,3,2,11,0.935989623
13,3,2,12,0.715739308
13,3,2,13,1.462442899
13,3,2,14,2.289178547
13,3,2,15,1.252034519
13,3,2,16,0.552777402
13,3,3,1,0.50550376
13,3,3,2,1.090120608
13,3,3,3,2.285891335
13,3,3,4,1.432094558
13,3,3,5,1.496125459
13,3,3,6,1.772974526
13,3,3,7,2.904699929
13,3,3,8,0.734710903
13,3,3,9,0.281089933
13,3,3,10,0.291633416
13,3,3,11,2.150870628
13,3,3,12,0.160879473
13,3,3,13,2.389642931
13,3,3,14,0.500565204
13,3,3,15,1.608517177
13,3,3,16,0.127967669
13,3,4,1,1.977834222
13,3,4,2,2.518346525
13,3,4,3,0.876848955
13,3,4,4,2.334384943
13,3,4,5,1.419246142
13,3,4,6,2.06738828
13,3,4,7,2.760344343
13,3,4,8,1.129617524
13,3,4,9,0.43832396
13,3,4,10,0.374447095
13,3,4,11,1.318418891
13,3,4,12,1.166090479
13,3,4,13,0.036347617
13,3,4,14,2.571104872
13,3,4,15,1.002816924
13,3,4,16,1.197410641
13,3,5,1,0.320150217
13,3,5,2,0.268873815
13,3,5,3,0.42580476
13,3,5,4,1.394535316
13,3,5,5,1.332536647
13,3,5,6,1.638469861
13,3,5,7,0.560206471
13,3,5,8,0.653056234
13,3,5,9,2.850241507
13,3,5,10,0.502384696
13,3,5,11,1.344208821
13,3,5,12,2.842112472
13,3,5,13,2.976580513
13,3,5,14,0.292199864
13,3,5,15,0.438511382
13,3,5,16,0.1215013
13,3,6,1,0.141085881
13,3,6,2,0.627163774
13,3,6,3,2.900580524
13,3,6,4,1.536223723
13,3,6,5,0.777654006
13,3,6,6,2.249906558
13,3,6,7,0.606036699
13,3,6,8,0.642000678
13,3,6,9,1.948612322
13,3,6,10,0.851504473
13,3,6,11,0.182044567
13,3,6,12,0.817468299
13,3,6,13,2.474271143
13,3,6,14,0.473863337
13,3,6,15,2.7707466
13,3,6,16,1.020463094
13,3,7,1,1.660251791
13,3,7,2,1.941388696
13,3,7,3,2.505357446
13,3,7,4,1.722455171
13,3,7,5,1.41367715
13,3,7,6,0.025288538
13,3,7,7,0.459750287
13,3,7,8,2.114510258
13,3,7,9,2.461700956
13,3,7,10,2.546524675
13,3,7,11,2.128494802
13,3,7,12,2.279461779
13,3,7,13,0.550811683
13,3,7,14,0.992483011
13,3,7,15,1.55362732
13,3,7,16,2.548934418
13,4,1,1,2.796799535
13,4,1,2,0.282017857
13,4,1,3,0.577588731
13,4,1,4,1.152518306
13,4,1,5,1.02204074
13,4,1,6,1.929973775
13,4,1,7,2.688259077
13,4,1,8,2.129848695
13,4,1,9,2.734059698
13,4,1,10,1.997914144
13,4,1,11,0.467027055
13,4,1,12,2.664285066
13,4,1,13,0.795391316
13,4,1,14,1.693438096
13,4,1,15,1.718048568
13,4,1,16,0.213806944
13,4,2,1,1.628599536
13,4,2,2,2.617747281
13,4,2,3,1.773860294
13,4,2,4,2.665372784
13,4,2,5,0.312391818
13,4,2,6,0.087668897
13,4,2,7,1.937527884
13,4,2,8,0.183282304
13,4,2,9,0.032967523
13,4,2,10,0.264388382
13,4,2,11,0.892656215
13,4,2,12,0.966417399
13,4,2,13,1.376075645
13,4,2,14,2.370057197
13,4,2,15,1.845732687
13,4,2,16,1.934669927
13,4,3,1,2.264920308
13,4,3,2,0.116286401
13,4,3,3,2.308120221
13,4,3,4,2.203308206
13,4,3,5,1.868963775
13,4,3,6,0.466443849
13,4,3,7,1.302720763
13,4,3,8,1.797460431
13,4,3,9,2.243916385
13,4,3,10,2.215499978
13,4,3,11,1.914025412
13,4,3,12,1.571896639
13,4,3,13,1.157285804
13,4,3,14,1.006113392
13,4,3,15,2.604437798
13,4,3,16,0.643852452
13,4,4,1,0.130725922
13,4,4,2,2.468484119
13,4,4,3,0.907892214
13,4,4,4,0.341119019
13,4,4,5,1.407698943
13,4,4,6,1.716245653
13,4,4,7,1.694485481
13,4,4,8,2.730244439
13,4,4,9,2.687259928
13,4,4,10,1.63526138
13,4,4,11,0.963842506
13,4,4,12,1.799320914
13,4,4,13,1.392087801
13,4,4,14,0.3928446
13,4,4,15,2.355046689
13,4,4,16,0.456357475
13,4,5,1,1.643412631
13,4,5,2,2.438673866
13,4,5,3,2.105903891
13,4,5,4,2.815841926
13,4,5,5,2.836234176
13,4,5,6,1.124533629
13,4,5,7,1.457592359
13,4,5,8,0.59348592
13,4,5,9,2.346558705
13,4,5,10,1.341423861
13,4,5,11,0.565158743
13,4,5,12,1.513020386
13,4,5,13,2.727533124
13,4,5,14,1.349732455
13,4,5,15,1.165590047
13,4,5,16,1.754818577
13,4,6,1,0.839221324
13,4,6,2,1.250036807
13,4,6,3,2.044942277
13,4,6,4,2.61565937
13,4,6,5,0.528136961
13,4,6,6,0.580427712
13,4,6,7,0.295135014
13,4,6,8,1.284529037
13,4,6,9,2.624905543
13,4,6,10,1.884259916
13,4,6,11,0.854378993
13,4,6,12,2.866191101
13,4,6,13,0.945464707
13,4,6,14,0.421631878
13,4,6,15,1.535512399
13,4,6,16,1.140341803
13,4,7,1,1.162739491
13,4,7,2,2.003573082
13,4,7,3,2.368333963
13,4,7,4,0.27130148
13,4,7,5,2.914645451
13,4,7,6,1.050063328
13,4,7,7,1.896070007
13,4,7,8,1.470524455
13,4,7,9,0.180714173
13,4,7,10,2.787234213
13,4,7,11,2.854855847
13,4,7,12,2.251790875
13,4,7,13,0.116102337
13,4,7,14,1.15894217
13,4,7,15,1.267806186
13,4,7,16,0.943804257
14,1,1,1,0.469675721
14,1,1,2,0.350563706
14,1,1,3,0.801846026
14,1,1,4,2.211521038
14,1,1,5,2.923626423
14,1,1,6,1.202084437
14,1,1,7,2.848200275
14,1,1,8,1.590077188
14,1,1,9,2.443436473
14,1,1,10,1.959266969
14,1,1,11,1.573330398
14,1,1,12,0.735770101
14,1,1,13,2.770012466
14,1,1,14,1.427038941
14,1,1,15,2.774178622
14,1,1,16,1.808721564
14,1,2,1,1.443667866
14,1,2,2,1.47896639
14,1,2,3,1.708710329
14,1,2,4,0.092084814
14,1,2,5,2.92333215
14,1,2,6,2.060882618
14,1,2,7,2.229410695
14,1,2,8,1.978237437
14,1,2,9,2.400577628
14,1,2,10,1.00540293
14,1,2,11,2.199064665
14,1,2,12,2.507738741
14,1,2,13,1.826033902
14,1,2,14,2.461893251
14,1,2,15,1.262879034
14,1,2,16,0.220744218
14,1,3,1,0.151205256
14,1,3,2,2.644441211
14,1,3,3,1.473987335
14,1,3,4,0.984407515
14,1,3,5,2.229323897
14,1,3,6,2.482250731
14,1,3,7,1.20731775
14,1,3,8,1.904861413
14,1,3,9,2.931894222
14,1,3,10,1.888955721
14,1,3,11,2.860916913
14,1,3,12,0.301910186
14,1,3,13,1.394650887
14,1,3,14,0.308329179
14,1,3,15,2.828675043
14,1,3,16,1.320931168
14,1,4,1,0.45959055
14,1,4,2,0.899270406
14,1,4,3,1.83019631
14,1,4,4,2.846256381
14,1,4,5,2.214827332
14,1,4,6,0.224200426
14,1,4,7,1.888016761
14,1,4,8,0.780035533
14,1,4,9,1.070737307
14,1,4,10,0.12837339
14,1,4,11,1.490557449
14,1,4,12,0.609746328
14,1,4,13,1.015035238
14,1,4,14,2.470838106
14,1,4,15,0.324369204
14,1,4,16,0.82921127
14,1,5,1,0.589864499
14,1,5,2,1.393347429
14,1,5,3,0.700045553
14,1,5,4,0.479499214
14,1,5,5,1.520982809
14,1,5,6,0.836454857
14,1,5,7,2.988457727
14,1,5,8,0.464754736
14,1,5,9,1.053098513
14,1,5,10,0.638410514
14,1,5,11,2.007057338
14,1,5,12,2.790711061
14,1,5,13,2.949002381
14,1,5,14,0.044595296
14,1,5,15,2.713735942
14,1,5,16,1.758916113
14,1,6,1,1.304349645
14,1,6,2,2.746067469
14,1,6,3,2.310622113
14,1,6,4,0.647555178
14,1,6,5,2.674981977
14,1,6,6,0.070464323
14,1,6,7,1.548735878
14,1,6,8,1.312041897
14,1,6,9,0.287307409
14,1,6,10,0.206948627
14,1,6,11,1.375796196
14,1,6,12,2.682161843
14,1,6,13,1.465073568
14,1,6,14,2.479594132
14,1,6,15,1.279140565
14,1,6,16,1.413404323
14,1,7,1,1.095140284
14,1,7,2,0.201664096
14,1,7,3,0.384446267
14,1,7,4,2.363128135
14,1,7,5,0.983345501
14,1,7,6,1.659802291
14,1,7,7,0.224382865
14,1,7,8,2.754621757
14,1,7,9,0.747126054
14,1,7,10,2.181432036
14,1,7,11,2.890442141
14,1,7,12,0.329330324
14,1,7,13,1.867604781
14,1,7,14,1.10380496
14,1,7,15,0.177934554
14,1,7,16,1.321416581
14,2,1,1,1.978210097
14,2,1,2,0.964866067
14,2,1,3,1.654864319
14,2,1,4,2.235213255
14,2,1,5,0.621501187
14,2,1,6,2.233311506
14,2,1,7,0.660572231
14,2,1,8,2.468120337
14,2,1,9,2.849586783
14,2,1,10,2.425276627
14,2,1,11,1.368646538
14,2,1,12,1.074378667
14,2,1,13,0.346258684
14,2,1,14,2.208733411
14,2,1,15,0.067635761
14,2,1,16,1.870668496
14,2,2,1,0.873719594
14,2,2,2,0.966921293
14,2,2,3,1.584590577
14,2,2,4,2.168601875
14,2,2,5,2.117647353
14,2,2,6,0.608241645
14,2,2,7,1.939238969
14,2,2,8,1.939546467
14,2,2,9,2.685101571
14,2,2,10,1.233845243
14,2,2,11,0.379364471
14,2,2,12,0.186857705
14,2,2,13,2.221208176
14,2,2,14,0.879274248
14,2,2,15,2.802281075
14,2,2,16,0.14386148
14,2,3,1,1.595511517
14,2,3,2,2.725749557
14,2,3,3,1.172684637
14,2,3,4,1.773940371
14,2,3,5,2.478059086
14,2,3,6,2.456571609
14,2,3,7,0.869580051
14,2,3,8,2.095957875
14,2,3,9,2.515856236
14,2,3,10,1.599700606
14,2,3,11,2.995742074
14,2,3,12,2.261541448
14,2,3,13,1.537068155
14,2,3,14,0.193635095
14,2,3,15,0.758300255
14,2,3,16,1.347842984
14,2,4,1,2.731181371
14,2,4,2,1.303052179
